image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/618+YhUWQlL.jpg,375438,height,10.43 inch
https://m.media-amazon.com/images/I/51XGep7orVL.jpg,478357,height,59.5 centimetre
https://m.media-amazon.com/images/I/81yR0V77c+L.jpg,120569,item_weight,227.0 gram
https://m.media-amazon.com/images/I/71s0LdT+UEL.jpg,639090,item_weight,2.1 ounce
https://m.media-amazon.com/images/I/61BoqleBUWL.jpg,107694,depth,124.0 inch
https://m.media-amazon.com/images/I/416gavK184L.jpg,652519,depth,150.0 millimetre
https://m.media-amazon.com/images/I/51lQixFuwkL.jpg,558806,height,8.2 centimetre
https://m.media-amazon.com/images/I/51wagHF6agS.jpg,993359,item_weight,65 gram
https://m.media-amazon.com/images/I/51Tvr-QIGjL.jpg,145452,width,7.5 centimetre
https://m.media-amazon.com/images/I/81r7+0uSFBL.jpg,993359,item_weight,400.0 gram
https://m.media-amazon.com/images/I/61DHQs3AXZL.jpg,928606,voltage,240.0 volt
https://m.media-amazon.com/images/I/61+8mgaoaKL.jpg,558806,width,1.57 inch
https://m.media-amazon.com/images/I/61+6trwGT-L.jpg,483370,height,5.5 centimetre
https://m.media-amazon.com/images/I/51XmoxuyNKL.jpg,524117,depth,117.0 centimetre
https://m.media-amazon.com/images/I/61iO1l63q+L.jpg,648011,voltage,"[100.0, 130.0] volt"
https://m.media-amazon.com/images/I/51MBWviPz1S.jpg,558832,width,5.1 inch
https://m.media-amazon.com/images/I/51IjaSZfCVL.jpg,683885,width,1.5 centimetre
https://m.media-amazon.com/images/I/61Fva1gCIbL.jpg,521308,height,35.0 inch
https://m.media-amazon.com/images/I/412qwsLm9US.jpg,681445,depth,4.72 inch
https://m.media-amazon.com/images/I/51Ci9QEMZQL.jpg,180726,width,7.0 millimetre
https://m.media-amazon.com/images/I/71LUo-Qj8UL.jpg,267482,item_weight,40.0 gram
https://m.media-amazon.com/images/I/51efdGmCvFL.jpg,965518,depth,4.3 inch
https://m.media-amazon.com/images/I/51sacwx4uFL.jpg,342931,depth,23.0 centimetre
https://m.media-amazon.com/images/I/51LpQ09mELL.jpg,384298,height,7.5 inch
https://m.media-amazon.com/images/I/61-qjTxpwBL.jpg,751532,width,96.0 centimetre
https://m.media-amazon.com/images/I/71r3J1RKULL.jpg,529606,item_weight,285.0 gram
https://m.media-amazon.com/images/I/51Z69Q+67zL.jpg,306956,height,30.0 centimetre
https://m.media-amazon.com/images/I/61Z5eHelPLL.jpg,630390,item_weight,2.0 kilogram
https://m.media-amazon.com/images/I/51qnWxk-AEL.jpg,284992,height,15.0 inch
https://m.media-amazon.com/images/I/51Bsi8eYnWL.jpg,784538,width,30.0 centimetre
https://m.media-amazon.com/images/I/71a8SOcYiiL.jpg,483370,item_weight,5.0 pound
https://m.media-amazon.com/images/I/8102B2mM5JL.jpg,281678,item_weight,30.0 gram
https://m.media-amazon.com/images/I/61B2S+U4NhL.jpg,860821,height,26.5 centimetre
https://m.media-amazon.com/images/I/61Bvz6xkRGL.jpg,140266,height,31.5 centimetre
https://m.media-amazon.com/images/I/41naLig4LJL.jpg,276611,width,30.0 centimetre
https://m.media-amazon.com/images/I/71iaTeg-bKL.jpg,281678,item_volume,200.0 millilitre
https://m.media-amazon.com/images/I/51TWOBohDuL.jpg,849273,width,7.1 inch
https://m.media-amazon.com/images/I/715cjeo6Y5L.jpg,844474,item_weight,80.0 kilogram
https://m.media-amazon.com/images/I/41b2FOnq1+S.jpg,993359,item_weight,100 gram
https://m.media-amazon.com/images/I/61ERplWvSAL.jpg,488883,height,40.0 centimetre
https://m.media-amazon.com/images/I/51dT+S6KD-S.jpg,931856,height,12.0 centimetre
https://m.media-amazon.com/images/I/51mB8GzgvAL.jpg,311997,height,24.0 inch
https://m.media-amazon.com/images/I/71cuYZhvgnL.jpg,916768,item_weight,500.0 gram
https://m.media-amazon.com/images/I/51HBu+IRAnL.jpg,403664,height,11.1 centimetre
https://m.media-amazon.com/images/I/51IpWY8PEjL.jpg,658892,depth,11.0 inch
https://m.media-amazon.com/images/I/616QYQgOY7L.jpg,242256,width,3.0 foot
https://m.media-amazon.com/images/I/41T740-xT0L.jpg,529606,item_weight,1.0 gram
https://m.media-amazon.com/images/I/61-I2nonqFS.jpg,459516,item_weight,1000 milligram
https://m.media-amazon.com/images/I/51Yjqfe4GLL.jpg,919484,depth,16.8 centimetre
https://m.media-amazon.com/images/I/612uXbaz5xL.jpg,847223,depth,13.0 centimetre
https://m.media-amazon.com/images/I/71i7DOzOAdL.jpg,709627,voltage,3.8 volt
https://m.media-amazon.com/images/I/71-WG5gSNDL.jpg,120569,item_volume,500.0 millilitre
https://m.media-amazon.com/images/I/519hNSEi87L.jpg,411423,item_weight,390.0 gram
https://m.media-amazon.com/images/I/816hWYV0WSL.jpg,375816,item_weight,2.2 pound
https://m.media-amazon.com/images/I/71ShcmVveNL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/91Q-LFjUVHL.jpg,397856,item_weight,27.0 gram
https://m.media-amazon.com/images/I/61+vo22-cZL.jpg,393674,height,200.0 centimetre
https://m.media-amazon.com/images/I/51n6-F62DuL.jpg,304120,depth,10.04 inch
https://m.media-amazon.com/images/I/81RkPHVPALL.jpg,396159,item_weight,600.0 gram
https://m.media-amazon.com/images/I/717B5698+6L.jpg,983323,wattage,1.4 watt
https://m.media-amazon.com/images/I/81qSBtdg2iL.jpg,986984,wattage,300.0 watt
https://m.media-amazon.com/images/I/61-ym493ILL.jpg,220662,height,13.7 centimetre
https://m.media-amazon.com/images/I/419IXR4dhBL.jpg,524635,item_weight,5.0 gram
https://m.media-amazon.com/images/I/710Jsj7ozNL.jpg,276700,item_weight,6.0 ounce
https://m.media-amazon.com/images/I/817zPb0mnDL.jpg,459516,item_weight,100 gram
https://m.media-amazon.com/images/I/61+U59cnC0L.jpg,237000,width,35.0 centimetre
https://m.media-amazon.com/images/I/81TldWkbYfL.jpg,630390,item_weight,2.73 kilogram
https://m.media-amazon.com/images/I/71bA7Tj2y5L.jpg,120569,item_weight,15.0 kilogram
https://m.media-amazon.com/images/I/61-4UZgU5aL.jpg,630869,depth,2.56 inch
https://m.media-amazon.com/images/I/51kPqAYK6BL.jpg,784538,depth,210.0 millimetre
https://m.media-amazon.com/images/I/51Ne7g+2ssL.jpg,452717,height,15.0 centimetre
https://m.media-amazon.com/images/I/713-aU6M3XL.jpg,866950,item_weight,485.0 gram
https://m.media-amazon.com/images/I/81cYIj47SPL.jpg,746096,voltage,24.0 volt
https://m.media-amazon.com/images/I/51cS+C4p4RL.jpg,366962,depth,89.0 millimetre
https://m.media-amazon.com/images/I/512NsLbYFPL.jpg,549052,depth,2.6 inch
https://m.media-amazon.com/images/I/51TvOS2VoqL.jpg,373107,width,0.5 inch
https://m.media-amazon.com/images/I/61GLB3wJFJL.jpg,630869,item_weight,8 gram
https://m.media-amazon.com/images/I/81CTVFjeJOL.jpg,524635,item_weight,2.5 milligram
https://m.media-amazon.com/images/I/619AhW3gl9L.jpg,801829,maximum_weight_recommendation,385 pound
https://m.media-amazon.com/images/I/41Owe735-pL.jpg,244283,height,100.0 centimetre
https://m.media-amazon.com/images/I/51zFY-WnMEL.jpg,276611,height,32.0 centimetre
https://m.media-amazon.com/images/I/61rASF+B2WL.jpg,860821,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/91HhSckaX2L.jpg,281678,item_volume,175.0 millilitre
https://m.media-amazon.com/images/I/510yyWfcC7L.jpg,220662,width,4.25 inch
https://m.media-amazon.com/images/I/81Wdjy2-jRL.jpg,801829,maximum_weight_recommendation,120 kilogram
https://m.media-amazon.com/images/I/71Sf2yYUL-L.jpg,459516,item_weight,785.0 milligram
https://m.media-amazon.com/images/I/71wh+8ppKXL.jpg,993359,item_weight,400 gram
https://m.media-amazon.com/images/I/612S8ZJbkhL.jpg,595247,width,25.0 centimetre
https://m.media-amazon.com/images/I/31+P-itYnLL.jpg,730429,depth,12.0 inch
https://m.media-amazon.com/images/I/615nLT15c5L.jpg,311997,height,23.6 inch
https://m.media-amazon.com/images/I/51ae-RYHR6S.jpg,988675,width,2.9 centimetre
https://m.media-amazon.com/images/I/51SgbM46qyL.jpg,886344,height,445.0 millimetre
https://m.media-amazon.com/images/I/41upa9wNaFL.jpg,675317,item_weight,22.0 ton
https://m.media-amazon.com/images/I/619ZYhVxFeL.jpg,844474,width,24.0 centimetre
https://m.media-amazon.com/images/I/710HqYLScXL.jpg,483370,item_weight,0.16 kilogram
https://m.media-amazon.com/images/I/81Wr6gZVuEL.jpg,507467,item_weight,254.0 gram
https://m.media-amazon.com/images/I/5148xmt6YtL.jpg,603688,depth,51.0 centimetre
https://m.media-amazon.com/images/I/71dJzmJu0ML.jpg,489118,item_weight,32.5 gram
https://m.media-amazon.com/images/I/71dRx1qcNtL.jpg,881883,item_weight,300.0 gram
https://m.media-amazon.com/images/I/61AlfJQzh8L.jpg,273748,item_weight,0.7 kilogram
https://m.media-amazon.com/images/I/51WZyBN83KL.jpg,675317,width,12.0 millimetre
https://m.media-amazon.com/images/I/713UEHLUKfS.jpg,529606,item_weight,283.0 gram
https://m.media-amazon.com/images/I/71TOU7LmYrL.jpg,192132,item_weight,282.0 ounce
https://m.media-amazon.com/images/I/715klGnhBUL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/81W-i80-ojL.jpg,329793,item_weight,0.21 pound
https://m.media-amazon.com/images/I/51fnSuiAUAL.jpg,727145,depth,70.0 millimetre
https://m.media-amazon.com/images/I/51phSH6UvtL.jpg,783898,width,2.24 inch
https://m.media-amazon.com/images/I/41hvT86iUOL.jpg,524635,item_weight,5 gram
https://m.media-amazon.com/images/I/518ZA81l1IL.jpg,362879,width,3.1 centimetre
https://m.media-amazon.com/images/I/71sQpsl7UZL.jpg,701880,item_weight,131.0 gram
https://m.media-amazon.com/images/I/816q-lu8pdL.jpg,483370,item_weight,2.4 gram
https://m.media-amazon.com/images/I/611EGapImgL.jpg,594224,height,2.22 inch
https://m.media-amazon.com/images/I/51PHnwkEr4L.jpg,738261,width,27.0 centimetre
https://m.media-amazon.com/images/I/71u28iizbNL.jpg,486636,item_weight,10.0 gram
https://m.media-amazon.com/images/I/71dzRRxiqwS.jpg,993359,item_weight,250 gram
https://m.media-amazon.com/images/I/814rfYRwLrL.jpg,969033,maximum_weight_recommendation,100 pound
https://m.media-amazon.com/images/I/51xTuY+BAiL.jpg,630390,item_weight,1.5 kilogram
https://m.media-amazon.com/images/I/61Eh41ylHNL.jpg,957185,item_weight,120 gram
https://m.media-amazon.com/images/I/81IAHSayhrL.jpg,411423,item_weight,24.0 gram
https://m.media-amazon.com/images/I/51sWcza3OaL.jpg,916768,height,230.0 millimetre
https://m.media-amazon.com/images/I/514l6shBD9L.jpg,150535,width,6.0 inch
https://m.media-amazon.com/images/I/51oa9aRrw8L.jpg,734280,depth,19.0 inch
https://m.media-amazon.com/images/I/51+kIbkcl5L.jpg,579652,height,15.0 centimetre
https://m.media-amazon.com/images/I/71wmOUixO5L.jpg,299791,item_weight,54 gram
https://m.media-amazon.com/images/I/61NiGH2x8pL.jpg,150913,item_weight,13.0 kilogram
https://m.media-amazon.com/images/I/61ydqshivfL.jpg,926285,item_weight,140.0 gram
https://m.media-amazon.com/images/I/61OQjtjARwL.jpg,308856,item_weight,80.0 gram
https://m.media-amazon.com/images/I/81E2c201uoL.jpg,748919,item_weight,90.0 gram
https://m.media-amazon.com/images/I/51RJilILUFL.jpg,462731,depth,7.5 inch
https://m.media-amazon.com/images/I/51FTZKPZ5vL.jpg,661582,width,2.0 inch
https://m.media-amazon.com/images/I/51A+KGCTwWL.jpg,916768,height,6.89 inch
https://m.media-amazon.com/images/I/51rrb+dTPTL.jpg,149159,height,3.0 inch
https://m.media-amazon.com/images/I/41+Bew7ut-L.jpg,687894,width,44.0 centimetre
https://m.media-amazon.com/images/I/81P19RUUuCL.jpg,993359,item_weight,100.0 gram
https://m.media-amazon.com/images/I/51rVdHjkSTL.jpg,297918,item_weight,600.0 gram
https://m.media-amazon.com/images/I/61tM6ZpSXaL.jpg,281678,item_weight,0.71 ounce
https://m.media-amazon.com/images/I/618RwSUlqjL.jpg,120219,maximum_weight_recommendation,20.0 pound
https://m.media-amazon.com/images/I/41tF8i8GIuL.jpg,521308,width,170.0 centimetre
https://m.media-amazon.com/images/I/51vSfJTEOWL.jpg,523149,item_weight,3.2 gram
https://m.media-amazon.com/images/I/5110eRxPInL.jpg,510899,width,300.0 millimetre
https://m.media-amazon.com/images/I/6162VWOGIgL.jpg,886344,height,10.3 inch
https://m.media-amazon.com/images/I/51PZnIF134L.jpg,130202,depth,12.0 centimetre
https://m.media-amazon.com/images/I/51sI7Wy35iL.jpg,226504,height,13.47 inch
https://m.media-amazon.com/images/I/81xTIUWRJ5L.jpg,459516,item_weight,500.0 gram
https://m.media-amazon.com/images/I/51b7JQyiKaL.jpg,709627,voltage,3.8 volt
https://m.media-amazon.com/images/I/71HWipZUubL.jpg,373285,item_volume,1.69 fluid ounce
https://m.media-amazon.com/images/I/51wlnv1-pxL.jpg,752266,width,80.0 centimetre
https://m.media-amazon.com/images/I/31PVk8FE7kL.jpg,658892,width,2.5 centimetre
https://m.media-amazon.com/images/I/615QZwO1icL.jpg,730949,depth,4.5 inch
https://m.media-amazon.com/images/I/61-fxmAO-mL.jpg,430434,width,30.0 millimetre
https://m.media-amazon.com/images/I/91gbzT-6ZeL.jpg,365637,item_weight,5.0 ounce
https://m.media-amazon.com/images/I/61EMF94rKEL.jpg,178778,depth,18.0 centimetre
https://m.media-amazon.com/images/I/51mQLXvmmqS.jpg,721522,depth,100.0 centimetre
https://m.media-amazon.com/images/I/51VKQQFCSDL.jpg,142748,width,112.0 centimetre
https://m.media-amazon.com/images/I/71dHcUjLMZL.jpg,187993,item_weight,14.0 ounce
https://m.media-amazon.com/images/I/513giPka-JL.jpg,885572,width,15.0 inch
https://m.media-amazon.com/images/I/612V390cjpL.jpg,561844,depth,5.5 centimetre
https://m.media-amazon.com/images/I/71-cPKmvsAL.jpg,375816,item_weight,12.0 gram
https://m.media-amazon.com/images/I/41j4SEPR77L.jpg,934747,item_weight,890.0 gram
https://m.media-amazon.com/images/I/61BNuyoaMFL.jpg,397856,item_weight,5000 microgram
https://m.media-amazon.com/images/I/61C4-kAkY2L.jpg,276611,height,31.2 inch
https://m.media-amazon.com/images/I/71mVkeq4UgL.jpg,630869,item_weight,23.0 gram
https://m.media-amazon.com/images/I/514X5hBAEML.jpg,752266,depth,50.0 centimetre
https://m.media-amazon.com/images/I/71iKPYERzYL.jpg,601746,item_weight,320 gram
https://m.media-amazon.com/images/I/51c2znMTS+L.jpg,347320,depth,23.0 centimetre
https://m.media-amazon.com/images/I/51d0Pe3NS5L.jpg,299791,item_weight,20.0 gram
https://m.media-amazon.com/images/I/51RUIYuqw2L.jpg,150535,width,23.0 centimetre
https://m.media-amazon.com/images/I/91b6kRSPsOL.jpg,993359,item_weight,30 gram
https://m.media-amazon.com/images/I/81dSRki4+JL.jpg,311997,item_weight,1750.0 kilogram
https://m.media-amazon.com/images/I/71x7Rqaun3L.jpg,630390,item_weight,2.0 kilogram
https://m.media-amazon.com/images/I/51u5dT9GYcL.jpg,750220,item_weight,80.0 gram
https://m.media-amazon.com/images/I/61aFeaCTH5L.jpg,483370,item_weight,95.0 milligram
https://m.media-amazon.com/images/I/61Aqpv46vmL.jpg,989854,depth,28.0 centimetre
https://m.media-amazon.com/images/I/61D2q2TBMDL.jpg,123238,depth,27.5 inch
https://m.media-amazon.com/images/I/61RkJObjs8L.jpg,459516,item_weight,270.0 gram
https://m.media-amazon.com/images/I/51h73xpc8AL.jpg,549247,width,136.0 inch
https://m.media-amazon.com/images/I/81MbJ2Ap7nL.jpg,459271,item_weight,150 kilogram
https://m.media-amazon.com/images/I/61C9g3l76sL.jpg,913156,depth,6.0 inch
https://m.media-amazon.com/images/I/81bJ7viEtXL.jpg,308856,item_weight,184 gram
https://m.media-amazon.com/images/I/71ivwUdkAhS.jpg,731432,item_weight,18.55 gram
https://m.media-amazon.com/images/I/41wh5f-j6XL.jpg,489118,item_weight,50.0 gram
https://m.media-amazon.com/images/I/51QtKoGeA6L.jpg,611510,width,29.0 centimetre
https://m.media-amazon.com/images/I/619+5FD6XPS.jpg,373285,item_volume,16.9 fluid ounce
https://m.media-amazon.com/images/I/514wNKe+dnL.jpg,120219,width,29.0 centimetre
https://m.media-amazon.com/images/I/61t0mnwmj9L.jpg,675317,item_weight,25.0 gram
https://m.media-amazon.com/images/I/61+r+0l58DL.jpg,913156,width,20.0 centimetre
https://m.media-amazon.com/images/I/51hPSQuUK4L.jpg,146860,width,8.5 centimetre
https://m.media-amazon.com/images/I/51ki2PiSiDL.jpg,675680,width,50.0 centimetre
https://m.media-amazon.com/images/I/81Lr0uems0L.jpg,524635,item_weight,50 gram
https://m.media-amazon.com/images/I/51FIlHdBKCL.jpg,574059,width,50.0 millimetre
https://m.media-amazon.com/images/I/61BRS9Lqb0L.jpg,675317,depth,1.38 inch
https://m.media-amazon.com/images/I/517Z3EjA8sL.jpg,384298,height,1.5 centimetre
https://m.media-amazon.com/images/I/6157Axe4DyL.jpg,853009,height,40.0 centimetre
https://m.media-amazon.com/images/I/41jFb3pJw8L.jpg,675317,depth,6.0 inch
https://m.media-amazon.com/images/I/81mnJrCnT9L.jpg,281678,item_weight,210.0 gram
https://m.media-amazon.com/images/I/61bdX5Bl31L.jpg,731432,item_weight,600.0 milligram
https://m.media-amazon.com/images/I/617Zwr+yK8L.jpg,727145,width,4.5 centimetre
https://m.media-amazon.com/images/I/81Wt4i6pFQL.jpg,308856,item_weight,16 kilogram
https://m.media-amazon.com/images/I/81LhEyBU9HL.jpg,794161,item_weight,18 gram
https://m.media-amazon.com/images/I/61FWOD6G0mL.jpg,119607,depth,16.0 inch
https://m.media-amazon.com/images/I/71IlLxXnVBL.jpg,281678,item_weight,25.0 gram
https://m.media-amazon.com/images/I/816jNwdCXSL.jpg,375816,item_weight,100.0 gram
https://m.media-amazon.com/images/I/41NouA5vYcL.jpg,347320,depth,6.0 centimetre
https://m.media-amazon.com/images/I/71vJd06WD5L.jpg,459516,item_weight,1500.0 milligram
https://m.media-amazon.com/images/I/61Dl3FbYjPL.jpg,681445,height,26.5 centimetre
https://m.media-amazon.com/images/I/51lLfinj8zL.jpg,715230,width,3.69 inch
https://m.media-amazon.com/images/I/61-CWIMnp1L.jpg,437623,depth,85.0 millimetre
https://m.media-amazon.com/images/I/51a2X4zBMhL.jpg,963595,width,1.8 inch
https://m.media-amazon.com/images/I/71X788FjRgL.jpg,299791,item_weight,182 gram
https://m.media-amazon.com/images/I/4130dgFlouL.jpg,955522,height,15.0 centimetre
https://m.media-amazon.com/images/I/518uAOBTGML.jpg,675317,width,24.0 millimetre
https://m.media-amazon.com/images/I/61IENYox31L.jpg,731432,item_weight,4.0 gram
https://m.media-amazon.com/images/I/51vCSp6j1DL.jpg,675317,depth,88.0 millimetre
https://m.media-amazon.com/images/I/81KDgYkUDTL.jpg,281678,item_weight,1.5 gram
https://m.media-amazon.com/images/I/711erNZbQRS.jpg,524635,item_weight,30 gram
https://m.media-amazon.com/images/I/6142t11M7cL.jpg,281678,item_volume,100.0 millilitre
https://m.media-amazon.com/images/I/51uOlZuZ4HL.jpg,411423,item_weight,370.0 gram
https://m.media-amazon.com/images/I/81DS0CxnRHL.jpg,442321,item_weight,80.0 kilogram
https://m.media-amazon.com/images/I/51vfI3NGVxL.jpg,178778,depth,2.8 centimetre
https://m.media-amazon.com/images/I/61u6V3xs24L.jpg,709627,item_weight,460.0 gram
https://m.media-amazon.com/images/I/51rQLHm+QsL.jpg,594224,width,7.0 centimetre
https://m.media-amazon.com/images/I/81aN9O2DrIL.jpg,459516,item_weight,100.0 milligram
https://m.media-amazon.com/images/I/91fkhVTyNbL.jpg,396159,item_weight,430.0 gram
https://m.media-amazon.com/images/I/717T7nDlCsL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/511IgJidPES.jpg,524635,item_weight,0 gram
https://m.media-amazon.com/images/I/81XJeLhgmzL.jpg,529606,item_weight,96.0 gram
https://m.media-amazon.com/images/I/51SM+63t8UL.jpg,235693,width,5.0 centimetre
https://m.media-amazon.com/images/I/719zSnWJ+uL.jpg,731432,item_weight,1500.0 milligram
https://m.media-amazon.com/images/I/81-VHawnbSL.jpg,365637,item_weight,300.0 gram
https://m.media-amazon.com/images/I/51Z92gVm92L.jpg,944936,width,8.0 inch
https://m.media-amazon.com/images/I/71fKDJ3AZVL.jpg,810266,item_weight,100.0 gram
https://m.media-amazon.com/images/I/81srixPVQML.jpg,529606,item_weight,220.0 gram
https://m.media-amazon.com/images/I/619uM2MW02L.jpg,599772,height,38.0 centimetre
https://m.media-amazon.com/images/I/41xzLlEZSiL.jpg,594224,height,75.0 centimetre
https://m.media-amazon.com/images/I/71WrrhOsACL.jpg,709627,voltage,36.0 volt
https://m.media-amazon.com/images/I/61BXlZEyKhL.jpg,810266,height,15.0 centimetre
https://m.media-amazon.com/images/I/61jvAD+SaOL.jpg,297918,item_weight,684.0 gram
https://m.media-amazon.com/images/I/614-an7beRL.jpg,278850,depth,6.0 millimetre
https://m.media-amazon.com/images/I/41jOYYZKyFS.jpg,418233,width,7.0 inch
https://m.media-amazon.com/images/I/616AwitoqyL.jpg,801829,height,32.5 inch
https://m.media-amazon.com/images/I/41NDRdBP1aL.jpg,658003,height,5.0 inch
https://m.media-amazon.com/images/I/51UmmsQmUSL.jpg,860821,width,19.6 centimetre
https://m.media-amazon.com/images/I/615BdCM5TyL.jpg,849273,width,22.5 centimetre
https://m.media-amazon.com/images/I/71rTsacQUFS.jpg,299791,item_weight,7.1 gram
https://m.media-amazon.com/images/I/61E7sx-yIYL.jpg,241608,width,24.0 inch
https://m.media-amazon.com/images/I/81u2lXwS9-L.jpg,529606,item_weight,129.0 gram
https://m.media-amazon.com/images/I/71qSR7KR4kL.jpg,507467,item_weight,87.0 gram
https://m.media-amazon.com/images/I/51OFYq3GiTL.jpg,630390,item_weight,2000.0 gram
https://m.media-amazon.com/images/I/51ElfzWZ78L.jpg,709627,item_weight,128 gram
https://m.media-amazon.com/images/I/51KgXoGd-YL.jpg,174276,width,4.5 centimetre
https://m.media-amazon.com/images/I/71zuFVm4OYL.jpg,365637,item_weight,175.0 gram
https://m.media-amazon.com/images/I/81o6FiXy-dL.jpg,459516,item_weight,2000.0 milligram
https://m.media-amazon.com/images/I/81yBnywNWXL.jpg,639090,item_weight,20.0 gram
https://m.media-amazon.com/images/I/617C25vcfFL.jpg,724384,depth,5.0 inch
https://m.media-amazon.com/images/I/71glhPd5DqL.jpg,267482,item_weight,1.102 pound
https://m.media-amazon.com/images/I/61IBVst0fRL.jpg,523149,item_weight,8.2 gram
https://m.media-amazon.com/images/I/611FSbJ6PDL.jpg,178958,width,25.0 centimetre
https://m.media-amazon.com/images/I/51fASMYc-GL.jpg,675317,depth,175.0 millimetre
https://m.media-amazon.com/images/I/61CJwWrNQ3L.jpg,145452,height,241.0 millimetre
https://m.media-amazon.com/images/I/6176RQywyQL.jpg,523149,item_weight,163.0 pound
https://m.media-amazon.com/images/I/613rWDhDPSL.jpg,192915,width,3.15 inch
https://m.media-amazon.com/images/I/51sJaRry7qL.jpg,599317,height,4.9 inch
https://m.media-amazon.com/images/I/71KAuYsGd1L.jpg,180410,item_weight,3.0 ton
https://m.media-amazon.com/images/I/61GHo2UKVLL.jpg,658003,height,21.0 centimetre
https://m.media-amazon.com/images/I/61D+jzUaeRL.jpg,523149,item_weight,5.2 gram
https://m.media-amazon.com/images/I/51t+C15zV1L.jpg,730429,item_weight,9.0 pound
https://m.media-amazon.com/images/I/61B-KVePUYL.jpg,412008,width,66.14 inch
https://m.media-amazon.com/images/I/51p59TKFi1L.jpg,365637,item_weight,250 gram
https://m.media-amazon.com/images/I/51Iw7nnaZTL.jpg,523195,width,10.0 millimetre
https://m.media-amazon.com/images/I/91t+DurB-gL.jpg,752266,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/51C2Vld3o+L.jpg,131797,depth,16.0 centimetre
https://m.media-amazon.com/images/I/81X7XOsL-0L.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61pIvE+v4CL.jpg,524635,item_weight,50 gram
https://m.media-amazon.com/images/I/61oVnQ6Fr4L.jpg,369753,item_volume,1.0 ounce
https://m.media-amazon.com/images/I/416O058l70S.jpg,311997,width,82.5 centimetre
https://m.media-amazon.com/images/I/516woIZ+zFL.jpg,494658,depth,45.0 centimetre
https://m.media-amazon.com/images/I/71JRJy-wnZL.jpg,965518,voltage,8.0 volt
https://m.media-amazon.com/images/I/51qOIUdFvuL.jpg,130202,depth,30.0 millimetre
https://m.media-amazon.com/images/I/51jjjbdz12L.jpg,549052,height,12.25 inch
https://m.media-amazon.com/images/I/917bTCTktSL.jpg,881883,item_weight,240.0 gram
https://m.media-amazon.com/images/I/81+WVrzprvL.jpg,601746,item_weight,45.93 gram
https://m.media-amazon.com/images/I/71-ryLEIdkL.jpg,529606,item_weight,250.0 gram
https://m.media-amazon.com/images/I/61oZH7b+j6L.jpg,639475,item_weight,450.0 gram
https://m.media-amazon.com/images/I/51K9Yf+GC5L.jpg,523149,item_weight,4.0 gram
https://m.media-amazon.com/images/I/51jcWJqacAL.jpg,276611,width,107.5 centimetre
https://m.media-amazon.com/images/I/614LdPQqivL.jpg,470067,width,180.0 millimetre
https://m.media-amazon.com/images/I/51nJU4PoIGL.jpg,816782,depth,150.0 centimetre
https://m.media-amazon.com/images/I/51QwWGfyhjL.jpg,120219,maximum_weight_recommendation,574.0 gram
https://m.media-amazon.com/images/I/618HH0WDqxL.jpg,810266,height,6.7 inch
https://m.media-amazon.com/images/I/613y4Dol3CL.jpg,913156,height,800.0 millimetre
https://m.media-amazon.com/images/I/71FicE6oeIL.jpg,397856,item_weight,171.9 gram
https://m.media-amazon.com/images/I/71COX+pAW-L.jpg,271537,voltage,230.0 volt
https://m.media-amazon.com/images/I/51tGof8bSpL.jpg,417434,height,7.5 centimetre
https://m.media-amazon.com/images/I/81ucYz9P1bL.jpg,630869,item_weight,0.2 ounce
https://m.media-amazon.com/images/I/518r9D9USOL.jpg,630869,depth,19.5 centimetre
https://m.media-amazon.com/images/I/51KEaLmqWyL.jpg,784538,depth,25.0 centimetre
https://m.media-amazon.com/images/I/71JA6odWg4L.jpg,107694,item_weight,100.0 kilogram
https://m.media-amazon.com/images/I/71vcH+5Ok6L.jpg,866516,item_weight,150.0 gram
https://m.media-amazon.com/images/I/71AahhKeSYL.jpg,648011,voltage,230.0 volt
https://m.media-amazon.com/images/I/51B+znZWHYL.jpg,299791,item_weight,43.7 gram
https://m.media-amazon.com/images/I/817SFrrRPIL.jpg,267182,item_weight,264.55 pound
https://m.media-amazon.com/images/I/81GMu8vbsEL.jpg,459516,item_weight,500 milligram
https://m.media-amazon.com/images/I/51IA5XrQ99L.jpg,299791,item_weight,5.3 gram
https://m.media-amazon.com/images/I/81m8NQlCLSL.jpg,993359,item_weight,1 gram
https://m.media-amazon.com/images/I/61cbAP+gS5L.jpg,416664,item_weight,222.0 gram
https://m.media-amazon.com/images/I/8178fq5e0PL.jpg,179080,wattage,350.0 watt
https://m.media-amazon.com/images/I/51hYptFMofL.jpg,949192,width,80.0 centimetre
https://m.media-amazon.com/images/I/61BLydC5J7L.jpg,208023,depth,18.0 centimetre
https://m.media-amazon.com/images/I/61CZ0HT4D+L.jpg,709627,item_weight,35 kilogram
https://m.media-amazon.com/images/I/71EImdLrriL.jpg,750220,item_weight,114.0 gram
https://m.media-amazon.com/images/I/71m6r8u7HkL.jpg,639090,item_weight,100.0 gram
